,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,OverallQual,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
1281,RL,50.0,8049,Pave,AllPub,Timber,1Fam,7,1990,Hip,CompShg,BrkFace,54.0,TA,TA,CBlock,Gd,TA,ALQ,Unf,1309,TA,Y,SBrkr,1339,1339,1,0,2,0,2,1,TA,6,1,2,Y,58,0,0,90,0,0,WD,Normal,180000
1282,RL,61.0,8800,Pave,AllPub,CollgCr,1Fam,5,1977,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,LwQ,Rec,1040,TA,Y,SBrkr,1040,1040,0,0,2,0,3,1,Gd,5,0,2,Y,0,0,0,288,0,0,WD,Normal,150500
1283,RL,94.0,9400,Pave,AllPub,Mitchel,Duplex,6,1971,Mansard,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,912,TA,Y,SBrkr,912,1824,0,0,2,2,4,2,TA,8,0,0,Y,0,0,0,0,0,0,WD,Normal,139000
1284,RL,50.0,9638,Pave,AllPub,SWISU,1Fam,6,1919,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,Unf,Unf,804,Ex,Y,SBrkr,1699,2447,0,0,2,0,4,1,Gd,10,1,1,Y,0,42,0,116,0,0,WD,Normal,169000
1285,RM,50.0,6000,Pave,AllPub,BrkSide,1Fam,6,1939,Gable,CompShg,None,0.0,TA,Fa,CBlock,TA,TA,Unf,Unf,780,Ex,Y,FuseF,825,1412,0,0,1,0,4,1,TA,6,1,1,Y,0,0,0,0,0,0,WD,Normal,132500
1286,RL,-1.0,9790,Pave,AllPub,NWAmes,1Fam,6,1963,Hip,CompShg,BrkFace,451.0,TA,TA,CBlock,TA,TA,ALQ,Rec,1328,TA,Y,SBrkr,1328,1328,1,0,1,1,3,1,TA,6,2,2,Y,26,0,0,0,0,0,WD,Normal,143000
1287,RL,-1.0,36500,Pave,AllPub,ClearCr,1Fam,5,1964,Gable,CompShg,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Rec,Unf,1624,Fa,Y,SBrkr,1582,1582,0,1,2,0,4,1,TA,7,0,2,N,198,0,0,0,0,0,WD,Normal,190000
1288,RL,40.0,5664,Pave,AllPub,StoneBr,TwnhsE,8,2000,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1501,Ex,Y,SBrkr,1659,1659,1,0,2,0,2,1,Ex,5,1,2,Y,59,0,0,0,0,0,WD,Normal,278000
1289,RL,86.0,11065,Pave,AllPub,NridgHt,1Fam,8,2006,Gable,CompShg,Stone,788.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1085,Ex,Y,SBrkr,1120,1970,0,0,2,1,3,1,Ex,8,1,3,Y,74,0,0,0,0,0,New,Partial,281000
1290,RL,-1.0,14112,Pave,AllPub,NAmes,1Fam,5,1964,Hip,CompShg,BrkFace,86.0,TA,TA,PConc,TA,TA,GLQ,Unf,1152,TA,Y,SBrkr,1152,1152,1,0,1,0,3,1,TA,6,1,2,Y,0,0,0,0,0,0,WD,Normal,180500
1291,RM,21.0,1680,Pave,AllPub,BrDale,Twnhs,5,1972,Gable,CompShg,BrkFace,268.0,TA,TA,CBlock,TA,TA,ALQ,Unf,630,TA,Y,SBrkr,630,1302,0,0,2,1,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,119500
1292,RM,60.0,6600,Pave,AllPub,OldTown,1Fam,5,1892,Gable,CompShg,None,0.0,TA,TA,Stone,TA,TA,Unf,Unf,994,TA,N,SBrkr,1378,2372,0,0,2,0,4,2,TA,11,0,1,Y,287,0,0,0,0,0,WD,Normal,107500
1293,RL,78.0,10140,Pave,AllPub,NWAmes,1Fam,7,1976,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,GLQ,Unf,832,TA,Y,SBrkr,832,1664,0,0,2,1,4,1,TA,8,1,2,Y,28,0,0,259,0,0,WD,Normal,162900
1294,RL,60.0,8172,Pave,AllPub,Edwards,1Fam,5,1955,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Rec,Unf,864,TA,Y,SBrkr,864,864,1,0,1,0,2,1,TA,5,0,2,N,0,0,0,0,0,0,WD,Normal,115000
1295,RL,70.0,8400,Pave,AllPub,NAmes,1Fam,5,1968,Hip,CompShg,BrkFace,168.0,TA,TA,CBlock,TA,TA,BLQ,Unf,1052,Gd,Y,SBrkr,1052,1052,1,0,1,1,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,138500
1296,RL,80.0,8700,Pave,AllPub,NAmes,1Fam,5,1963,Hip,CompShg,BrkFace,148.0,TA,Gd,CBlock,TA,TA,ALQ,Unf,1120,Gd,Y,SBrkr,1128,1128,1,0,2,0,3,1,TA,6,0,2,Y,20,123,0,0,0,0,WD,Normal,155000
1297,RM,35.0,3675,Pave,AllPub,Edwards,TwnhsE,6,2005,Gable,CompShg,BrkFace,82.0,TA,TA,PConc,Gd,TA,GLQ,Unf,547,Gd,Y,SBrkr,1072,1072,1,0,2,0,2,1,TA,5,0,2,Y,44,0,0,0,0,0,New,Partial,140000
1298,RL,313.0,63887,Pave,AllPub,Edwards,1Fam,10,2008,Hip,ClyTile,Stone,796.0,Ex,TA,PConc,Ex,TA,GLQ,Unf,6110,Ex,Y,SBrkr,4692,5642,2,0,2,1,3,1,Ex,12,3,2,Y,292,0,0,0,480,0,New,Partial,160000
1299,RL,75.0,7500,Pave,AllPub,NAmes,1Fam,5,1959,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,LwQ,Rec,1246,Ex,Y,SBrkr,1246,1246,1,0,1,1,3,1,Gd,6,0,1,Y,0,0,0,0,0,0,WD,Normal,154000
1300,RL,-1.0,10762,Pave,AllPub,Gilbert,1Fam,7,1999,Gable,CompShg,None,344.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,978,Ex,Y,SBrkr,1005,1983,0,0,2,1,3,1,Gd,9,1,2,Y,0,0,0,0,0,0,WD,Normal,225000
1301,RL,-1.0,7500,Pave,AllPub,Crawfor,1Fam,6,1942,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,771,Fa,Y,SBrkr,753,1494,0,0,1,0,3,1,Gd,7,2,1,P,0,0,0,224,0,0,WD,Normal,177500
1302,RL,92.0,10120,Pave,AllPub,NoRidge,1Fam,8,1994,Hip,CompShg,BrkFace,391.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1165,Ex,Y,SBrkr,1203,2526,1,0,2,1,4,1,Gd,8,1,3,Y,78,0,0,0,0,0,WD,Normal,290000
1303,RL,73.0,8688,Pave,AllPub,Somerst,1Fam,7,2005,Gable,CompShg,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1616,Ex,Y,SBrkr,1616,1616,0,0,2,0,3,1,Gd,7,0,3,Y,59,0,0,0,0,0,WD,Normal,232000
1304,RM,32.0,3363,Pave,AllPub,Edwards,TwnhsE,7,2004,Gable,CompShg,Stone,117.0,Gd,TA,PConc,Gd,TA,Unf,Unf,976,Ex,Y,SBrkr,976,1708,0,0,2,0,3,1,Gd,7,0,2,Y,40,0,0,0,0,0,WD,Normal,130000
1305,RL,108.0,13173,Pave,AllPub,NridgHt,1Fam,9,2006,Hip,CompShg,Stone,300.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1652,Ex,Y,SBrkr,1652,1652,1,0,2,0,2,1,Ex,6,2,2,Y,102,0,0,0,0,0,WD,Normal,325000
1306,RL,48.0,6955,Pave,AllPub,NridgHt,TwnhsE,7,2005,Gable,CompShg,Stone,94.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1368,Ex,Y,SBrkr,1368,1368,0,0,2,0,2,1,Gd,6,1,2,Y,35,0,0,0,0,0,New,Partial,202500
1307,RL,60.0,8072,Pave,AllPub,CollgCr,1Fam,5,1994,Gable,CompShg,None,0.0,TA,Gd,PConc,Gd,Gd,ALQ,Unf,990,Ex,Y,SBrkr,990,990,1,0,1,0,3,1,TA,5,0,2,Y,64,0,0,0,0,0,WD,Normal,138000
1308,RM,100.0,12000,Pave,AllPub,OldTown,1Fam,5,1948,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,GLQ,ALQ,924,Ex,Y,SBrkr,1122,1122,1,0,1,0,2,1,Gd,6,0,2,Y,36,0,0,0,0,0,WD,Normal,147000
1309,RL,-1.0,7153,Pave,AllPub,SawyerW,1Fam,6,1991,Gable,CompShg,BrkFace,88.0,TA,TA,CBlock,Gd,TA,GLQ,Unf,1278,Gd,Y,SBrkr,1294,1294,1,0,2,0,3,1,Gd,6,0,2,Y,51,0,0,0,0,0,WD,Normal,179200
1310,RL,100.0,17500,Pave,AllPub,Crawfor,1Fam,7,1959,Gable,CompShg,None,0.0,Gd,Gd,PConc,Gd,TA,GLQ,Unf,1902,TA,Y,SBrkr,1902,1902,1,0,2,0,3,1,Ex,7,2,2,Y,207,162,0,0,0,0,WD,Normal,335000
1311,RL,68.0,8814,Pave,AllPub,CollgCr,1Fam,7,2005,Gable,CompShg,BrkFace,80.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1274,Ex,Y,SBrkr,1274,1274,1,0,2,0,3,1,Gd,6,0,2,Y,98,0,0,0,0,0,New,Partial,203000
1312,RL,-1.0,9572,Pave,AllPub,NoRidge,1Fam,8,1990,Gable,CompShg,BrkFace,336.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1453,Ex,Y,SBrkr,1453,2810,0,0,2,1,4,1,Gd,9,1,2,Y,0,0,0,0,0,0,WD,Normal,302000
1313,RL,108.0,14774,Pave,AllPub,NoRidge,1Fam,9,1999,Gable,CompShg,BrkFace,165.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1393,Ex,Y,SBrkr,1422,2599,0,0,2,1,4,1,Gd,10,1,3,Y,30,0,0,0,0,0,WD,Normal,333168
1314,RL,60.0,8190,Pave,AllPub,Edwards,1Fam,4,1954,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Rec,Unf,948,Ex,Y,SBrkr,948,948,1,0,1,0,3,1,TA,5,1,1,Y,36,0,0,0,0,0,WD,Normal,119000
1315,RL,85.0,11075,Pave,AllPub,NAmes,1Fam,6,1969,Gable,CompShg,None,0.0,TA,TA,CBlock,Fa,TA,ALQ,LwQ,952,TA,Y,SBrkr,1092,2112,0,0,2,1,4,1,TA,9,2,2,Y,0,0,0,0,0,0,WD,Normal,206900
1316,RL,61.0,10226,Pave,AllPub,CollgCr,1Fam,8,2008,Gable,CompShg,Stone,270.0,Gd,TA,PConc,Ex,TA,Unf,Unf,1622,Ex,Y,SBrkr,1630,1630,1,0,2,0,3,1,Ex,8,1,3,Y,42,0,0,0,0,0,WD,Normal,295493
1317,FV,47.0,4230,Pave,AllPub,Somerst,TwnhsE,7,2006,Gable,CompShg,None,0.0,Gd,TA,PConc,Ex,Gd,Unf,Unf,1352,Ex,Y,SBrkr,1352,1352,0,0,2,0,2,1,Gd,5,1,2,Y,241,0,0,0,0,0,New,Partial,208900
1318,RL,-1.0,14781,Pave,AllPub,CollgCr,1Fam,8,2001,Hip,CompShg,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1753,Ex,Y,SBrkr,1787,1787,0,0,2,0,3,1,Gd,7,1,3,Y,150,0,0,0,0,0,WD,Normal,275000
1319,RL,75.0,10215,Pave,AllPub,Edwards,1Fam,4,1954,Hip,CompShg,BrkFace,132.0,TA,TA,PConc,TA,TA,ALQ,Unf,864,Ex,Y,SBrkr,948,948,0,0,1,0,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,111000
1320,RL,70.0,8400,Pave,AllPub,NAmes,1Fam,6,1957,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Rec,1478,Gd,Y,SBrkr,1478,1478,1,0,1,1,3,1,TA,6,2,2,Y,0,0,0,216,0,0,WD,Normal,156500
1321,RL,-1.0,6627,Pave,AllPub,BrkSide,1Fam,3,1949,Hip,CompShg,None,0.0,TA,TA,CBlock,-1,-1,-1,-1,0,TA,N,SBrkr,720,720,0,0,1,0,2,1,TA,4,0,1,Y,0,0,0,0,0,0,WD,Normal,72500
1322,RL,107.0,10186,Pave,AllPub,NoRidge,1Fam,7,1992,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,750,Ex,Y,SBrkr,1061,1923,1,0,2,1,3,1,Gd,8,1,2,Y,39,0,0,0,0,0,WD,Normal,190000
1323,RL,50.0,5330,Pave,AllPub,BrkSide,1Fam,4,1940,Hip,CompShg,None,0.0,Fa,TA,CBlock,TA,TA,LwQ,Unf,420,Gd,Y,SBrkr,708,708,0,0,1,0,2,1,Fa,5,0,0,Y,0,0,0,0,0,0,WD,Normal,82500
1324,RL,75.0,9986,Pave,AllPub,Somerst,1Fam,8,2006,Gable,CompShg,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Unf,Unf,1795,Ex,Y,SBrkr,1795,1795,0,0,2,0,2,1,Gd,7,1,3,Y,49,0,0,0,0,0,New,Partial,147000
1325,RM,40.0,3636,Pave,AllPub,IDOTRR,1Fam,4,1922,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,Fa,Unf,Unf,796,Fa,N,SBrkr,796,796,0,0,1,0,2,1,TA,5,0,0,N,0,100,0,0,0,0,WD,Normal,55000
1326,RH,70.0,4270,Pave,AllPub,Edwards,1Fam,3,1931,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Rec,Unf,544,Ex,Y,SBrkr,774,774,0,0,1,0,3,1,Gd,6,0,0,Y,0,286,0,0,0,0,WD,Normal,79000
1327,RL,60.0,6600,Pave,AllPub,Mitchel,1Fam,5,1982,Gable,CompShg,None,0.0,Gd,Gd,CBlock,TA,TA,ALQ,Unf,816,Ex,Y,SBrkr,816,816,0,1,1,0,3,1,Gd,5,1,1,Y,0,0,0,0,0,0,WD,Normal,130500
1328,RM,60.0,10440,Pave,AllPub,OldTown,1Fam,6,1920,Gable,CompShg,None,0.0,Gd,Gd,BrkTil,Gd,TA,LwQ,Unf,1510,Ex,Y,SBrkr,1584,2792,0,0,2,0,5,1,TA,8,2,2,Y,547,0,0,480,0,1150,WD,Normal,256000
1329,RL,63.0,9084,Pave,AllPub,Gilbert,1Fam,7,1998,Hip,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,935,Gd,Y,SBrkr,955,1632,0,0,2,1,3,1,TA,8,1,2,Y,28,0,0,0,0,0,WD,Normal,176500
1330,RL,85.0,10000,Pave,AllPub,Somerst,1Fam,8,2006,Hip,CompShg,Stone,410.0,Gd,TA,PConc,Gd,Gd,Unf,Unf,1588,Ex,Y,SBrkr,1588,1588,0,0,2,0,3,1,Gd,7,1,3,Y,45,0,0,0,0,0,WD,Normal,227000
1331,RL,55.0,10780,Pave,AllPub,CollgCr,1Fam,5,1976,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Unf,911,Gd,Y,SBrkr,954,954,0,0,1,0,3,1,TA,6,0,2,Y,0,0,0,0,0,0,WD,Normal,132500
1332,RL,67.0,8877,Pave,AllPub,Edwards,1Fam,4,1938,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Unf,816,Ex,Y,SBrkr,816,816,1,0,1,0,2,1,TA,3,1,1,Y,0,0,0,0,0,0,WD,Normal,100000
1333,RM,60.0,7200,Pave,AllPub,IDOTRR,1Fam,5,1938,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,803,Ex,Y,SBrkr,803,1360,0,0,1,1,2,1,Gd,6,0,1,Y,65,190,0,0,0,0,WD,Normal,125500
1334,RM,24.0,2368,Pave,AllPub,BrDale,TwnhsE,5,1970,Gable,CompShg,None,312.0,TA,TA,CBlock,TA,TA,LwQ,Unf,765,TA,Y,SBrkr,765,1365,0,0,1,1,3,1,TA,7,0,2,Y,36,0,0,0,0,0,WD,Normal,125000
1335,RL,80.0,9650,Pave,AllPub,NWAmes,1Fam,6,1977,Gable,CompShg,BrkFace,360.0,TA,TA,CBlock,Gd,TA,ALQ,Unf,1350,TA,Y,SBrkr,1334,1334,0,1,2,0,2,1,TA,6,1,2,Y,16,0,0,0,0,0,WD,Normal,167900
1336,RL,87.0,9246,Pave,AllPub,NWAmes,Duplex,5,1973,Gable,CompShg,BrkFace,564.0,TA,TA,CBlock,TA,TA,Unf,Unf,1656,TA,Y,SBrkr,1656,1656,0,0,2,0,4,2,TA,8,0,2,Y,211,0,0,0,0,0,WD,Normal,135000
1337,RM,153.0,4118,Pave,AllPub,OldTown,1Fam,4,1941,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,693,Fa,N,FuseA,693,693,0,0,1,0,2,1,Fa,4,0,0,N,20,0,0,0,0,0,WD,Normal,52500
1338,RL,95.0,13450,Pave,AllPub,CollgCr,1Fam,7,2002,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,916,Ex,Y,SBrkr,920,1861,1,0,2,1,3,1,Gd,8,0,2,Y,91,0,0,0,0,0,WD,Normal,200000
1339,RL,120.0,9560,Pave,AllPub,CollgCr,1Fam,5,1972,Hip,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,Rec,Unf,864,Ex,Y,SBrkr,864,864,0,0,1,0,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,128500
1340,RL,70.0,8294,Pave,AllPub,NAmes,1Fam,4,1971,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,858,TA,Y,SBrkr,872,872,0,0,1,0,3,1,TA,5,0,4,Y,0,0,0,0,0,0,WD,Normal,123000
1341,RL,66.0,13695,Pave,AllPub,SawyerW,1Fam,6,2003,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,GLQ,Unf,1114,Ex,Y,SBrkr,1114,1114,1,0,1,0,3,1,Gd,6,0,2,Y,78,0,0,0,0,0,WD,Normal,155000
1342,RL,-1.0,9375,Pave,AllPub,CollgCr,1Fam,8,2002,Gable,CompShg,BrkFace,149.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1284,Ex,Y,SBrkr,1284,2169,0,0,2,1,3,1,Gd,7,1,2,Y,87,0,0,0,0,0,WD,Normal,228500
1343,RL,57.0,7558,Pave,AllPub,Crawfor,1Fam,6,1928,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Unf,Unf,896,Gd,Y,SBrkr,1172,1913,0,0,1,1,3,1,TA,9,1,2,Y,0,0,0,0,0,0,WD,Normal,177000
1344,RL,85.0,11103,Pave,AllPub,CollgCr,1Fam,7,2006,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,728,Ex,Y,SBrkr,728,1456,0,0,2,1,3,1,Gd,8,1,2,Y,0,0,0,0,0,0,New,Partial,155835
1345,RM,50.0,6000,Pave,AllPub,OldTown,1Fam,4,1920,Hip,CompShg,None,0.0,TA,TA,PConc,TA,TA,ALQ,Unf,960,Gd,Y,FuseA,960,960,0,0,1,0,2,1,Fa,5,0,1,Y,0,168,0,0,0,0,WD,Normal,108500
1346,RL,-1.0,20781,Pave,AllPub,NWAmes,1Fam,7,1968,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Rec,1568,TA,Y,SBrkr,2156,2156,0,0,2,0,3,1,TA,9,1,2,Y,80,0,290,0,0,0,WD,Normal,262500
1347,RL,93.0,15306,Pave,AllPub,Timber,1Fam,8,2006,Gable,CompShg,Stone,100.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1732,Ex,Y,SBrkr,1776,1776,1,0,2,0,3,1,Gd,7,1,3,Y,0,0,0,0,0,0,New,Partial,283463
1348,RL,-1.0,16196,Pave,AllPub,SawyerW,1Fam,7,1998,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1482,Ex,Y,SBrkr,1494,1494,1,0,2,0,3,1,Gd,5,1,2,Y,25,0,0,0,0,0,WD,Normal,215000
1349,RM,50.0,5250,Pave,AllPub,OldTown,1Fam,8,1872,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,Fa,LwQ,Unf,684,Fa,N,SBrkr,938,2358,0,0,2,0,4,1,TA,8,0,0,Y,54,20,0,0,0,0,WD,Normal,122000
1350,RL,91.0,11643,Pave,AllPub,NAmes,Duplex,5,1969,Gable,CompShg,BrkFace,368.0,TA,TA,CBlock,TA,TA,LwQ,Unf,1248,TA,Y,SBrkr,1338,2634,1,1,2,2,6,2,TA,12,0,4,Y,0,0,0,0,0,0,WD,Normal,200000
1351,RL,70.0,9247,Pave,AllPub,NAmes,1Fam,6,1962,Gable,CompShg,BrkFace,318.0,TA,TA,CBlock,TA,TA,Rec,Unf,858,Ex,Y,SBrkr,858,1716,0,0,1,1,4,1,TA,8,1,2,Y,84,0,0,120,0,0,WD,Normal,171000
1352,RM,50.0,6000,Pave,AllPub,BrkSide,1Fam,6,1937,Gable,CompShg,None,0.0,Gd,TA,BrkTil,TA,TA,Unf,Unf,698,TA,Y,SBrkr,786,1176,0,0,1,0,2,1,TA,4,0,2,N,0,0,0,0,0,0,WD,Normal,134900
1353,RL,56.0,14720,Pave,AllPub,NoRidge,1Fam,8,1995,Hip,CompShg,BrkFace,579.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,2033,Ex,Y,SBrkr,2053,3238,1,0,2,1,4,1,Gd,9,1,3,Y,86,0,0,0,0,0,WD,Normal,410000
1354,RL,-1.0,10316,Pave,AllPub,CollgCr,1Fam,7,2000,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,992,Ex,Y,SBrkr,992,1865,1,0,2,1,3,1,Gd,7,1,3,Y,184,0,0,0,0,0,WD,Normal,235000
1355,RL,102.0,10192,Pave,AllPub,NWAmes,1Fam,7,1968,Gable,CompShg,BrkFace,143.0,TA,TA,CBlock,TA,TA,Unf,Unf,570,Gd,Y,SBrkr,1222,1920,0,0,3,0,4,1,Gd,8,1,2,Y,98,0,0,0,0,0,WD,Normal,170000
1356,RL,-1.0,9477,Pave,AllPub,NAmes,1Fam,5,1966,Gable,CompShg,BrkFace,65.0,TA,TA,CBlock,TA,TA,Rec,Unf,864,TA,Y,SBrkr,892,892,0,0,1,0,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,110000
1357,RL,-1.0,12537,Pave,AllPub,NAmes,1Fam,5,1971,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,GLQ,Unf,1078,Ex,Y,SBrkr,1078,1078,1,0,1,1,3,1,TA,6,1,2,Y,0,0,0,0,0,0,WD,Normal,149900
1358,FV,-1.0,2117,Pave,AllPub,Somerst,Twnhs,6,2000,Gable,CompShg,BrkFace,216.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,756,Ex,Y,SBrkr,769,1573,0,0,2,1,3,1,Gd,5,0,2,Y,32,0,0,0,0,0,WD,Normal,177500
1359,RL,129.0,16737,Pave,AllPub,NridgHt,1Fam,9,2004,Hip,CompShg,BrkFace,66.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1980,Ex,Y,SBrkr,1980,1980,1,0,2,0,3,1,Ex,8,1,3,Y,45,0,0,0,0,0,WD,Normal,315000
1360,RL,51.0,9842,Pave,AllPub,SWISU,1Fam,5,1921,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,Fa,Unf,Unf,612,Ex,Y,SBrkr,990,2601,0,0,3,1,4,1,TA,8,0,2,Y,0,301,0,0,0,0,WD,Normal,189000
1361,RL,124.0,16158,Pave,AllPub,StoneBr,1Fam,7,2005,Hip,CompShg,Stone,16.0,Gd,TA,PConc,Ex,TA,ALQ,Unf,1530,Ex,Y,SBrkr,1530,1530,1,0,2,0,3,1,Gd,7,1,2,Y,36,0,0,0,0,0,WD,Normal,260000
1362,RL,-1.0,12513,Pave,AllPub,NAmes,1Fam,4,1920,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,Fa,Unf,Unf,715,Gd,Y,SBrkr,1281,1738,0,0,2,0,4,1,TA,7,1,1,Y,0,0,0,0,0,0,WD,Normal,104900
1363,RL,73.0,8499,Pave,AllPub,Gilbert,1Fam,6,2006,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,616,Ex,Y,SBrkr,616,1412,0,0,2,1,3,1,Gd,6,1,2,Y,36,0,0,0,0,0,New,Partial,156932
1364,FV,30.0,3180,Pave,AllPub,Somerst,TwnhsE,7,2005,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,600,Ex,Y,SBrkr,520,1200,0,0,2,1,2,1,Gd,4,0,2,Y,166,0,0,0,0,0,WD,Abnorml,144152
1365,FV,-1.0,7500,Pave,AllPub,Somerst,1Fam,7,2000,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,814,Ex,Y,SBrkr,814,1674,1,0,2,1,3,1,Gd,7,0,2,Y,96,0,0,0,0,0,WD,Normal,216000
1366,RL,68.0,9179,Pave,AllPub,CollgCr,1Fam,7,1999,Gable,CompShg,BrkFace,158.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,873,Ex,Y,SBrkr,882,1790,1,0,2,1,3,1,Gd,7,0,2,Y,88,0,0,0,0,0,WD,Abnorml,193000
1367,RM,41.0,2665,Pave,AllPub,MeadowV,TwnhsE,5,1977,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,ALQ,Rec,757,Ex,Y,SBrkr,925,1475,0,0,2,0,4,1,TA,6,1,1,Y,26,0,0,0,0,0,WD,Normal,127000
1368,RM,-1.0,4435,Pave,AllPub,CollgCr,TwnhsE,6,2003,Gable,CompShg,BrkFace,170.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,848,Ex,Y,SBrkr,848,848,1,0,1,0,1,1,Gd,4,0,2,Y,0,0,0,0,0,0,WD,Normal,144000
1369,RL,48.0,10635,Pave,AllPub,CollgCr,1Fam,8,2003,Hip,CompShg,BrkFace,171.0,Gd,TA,PConc,Gd,TA,BLQ,GLQ,1657,Ex,Y,SBrkr,1668,1668,1,0,2,0,3,1,Gd,8,1,2,Y,262,0,0,0,0,0,WD,Normal,232000
1370,RL,90.0,5400,Pave,AllPub,OldTown,1Fam,4,1920,Gable,CompShg,None,0.0,Fa,TA,PConc,TA,TA,ALQ,Rec,840,Ex,Y,SBrkr,840,1374,0,0,1,0,2,1,TA,6,0,1,Y,0,198,0,0,0,0,WD,Normal,105000
1371,RL,80.0,9600,Pave,AllPub,NAmes,1Fam,6,1955,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,992,Gd,Y,SBrkr,1661,1661,1,0,1,0,3,1,Gd,8,1,1,Y,28,0,0,178,0,0,WD,Normal,165500
1372,RL,75.0,9750,Pave,AllPub,CollgCr,1Fam,7,1998,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,GLQ,Unf,1108,Ex,Y,SBrkr,1108,2097,1,0,2,1,3,1,Gd,8,1,2,Y,170,0,0,0,0,0,WD,Normal,274300
